,film_id,title,original_language,genre_ids,release_date,popularity,vote_average,vote_count
371,879444,Accident Man: Hitman's Holiday,en,"[28, 35, 80]",2022-10-14,84.005,6.5,115
372,566525,Shang-Chi and the Legend of the Ten Rings,en,"[28, 12, 14]",2021-09-01,83.845,7.6,8477
373,1930,The Amazing Spider-Man,en,"[28, 12, 14]",2012-06-23,83.575,6.7,16351
374,646749,Yu Pui Tsuen,cn,[],1986-12-12,83.464,4.0,4
375,862,Toy Story,en,"[16, 12, 10751, 35]",1995-10-30,83.361,8.0,17150
376,285,Pirates of the Caribbean: At World's End,en,"[12, 14, 28]",2007-05-19,83.204,7.2,13343
377,335787,Uncharted,en,"[28, 12]",2022-02-10,83.175,7.0,5062
378,10674,Mulan,en,"[16, 10751, 12]",1998-06-18,82.736,7.9,8918
379,1171541,Sniper: G.R.I.T. - Global Response & Intelligence Team,en,"[28, 53]",2023-09-26,82.534,7.0,9
380,529203,The Croods: A New Age,en,"[16, 10751, 12, 14, 35]",2020-11-25,82.504,7.5,3506
381,247136,The Temptation of Kimono,ja,"[18, 10749]",2009-03-27,82.469,5.7,10
382,603,The Matrix,en,"[28, 878]",1999-03-30,82.417,8.2,23809
383,131631,The Hunger Games: Mockingjay - Part 1,en,"[878, 12, 53]",2014-11-19,82.293,6.8,14722
384,474350,It Chapter Two,en,"[27, 14]",2019-09-04,82.278,6.9,8020
385,353081,Mission: Impossible - Fallout,en,"[28, 12]",2018-07-13,82.206,7.4,7534
386,73835,The Paramedic,it,[35],1982-02-07,81.926,4.3,9
387,39254,Real Steel,en,"[28, 878, 18]",2011-09-28,81.855,7.0,7568
388,524434,Eternals,en,"[878, 28, 12]",2021-11-03,81.587,6.9,7490
389,140607,Star Wars: The Force Awakens,en,"[12, 28, 878]",2015-12-15,81.445,7.3,18350
390,663,Saw IV,en,"[27, 53, 80]",2007-10-25,81.346,6.2,3346
391,851644,20th Century Girl,ko,"[10749, 18]",2022-10-06,81.334,8.3,515
392,858068,Rick and Morty: Summer Meets God (Rick Meets Evil),ja,"[16, 35, 878]",2021-08-02,80.993,4.3,2
393,44896,Rango,en,"[16, 35, 10751, 37, 12]",2011-03-02,80.965,6.8,5968
394,52629,El Infierno,es,"[18, 80, 35]",2010-09-03,80.75,7.9,566
395,429617,Spider-Man: Far From Home,en,"[28, 12, 878]",2019-06-28,80.701,7.4,14491
396,747188,Asteroid City,en,"[35, 18]",2023-06-08,80.691,6.6,764
397,1088080,Older Gods,en,"[27, 9648, 53]",2023-03-01,80.521,6.3,36
398,4247,Scary Movie,en,[35],2000-07-07,80.395,6.3,6345
399,901454,Dirty Games,en,[10749],2022-02-06,80.041,3.6,7
400,882598,Smile,en,"[27, 9648, 53]",2022-09-23,79.954,6.7,2350
401,1034587,Amigos,te,"[28, 53]",2023-02-10,79.905,4.4,5
402,272,Batman Begins,en,"[28, 80, 18]",2005-06-10,79.902,7.7,19555
403,14869,G.I. Joe: The Rise of Cobra,en,"[12, 28, 53, 878]",2009-08-03,79.731,5.8,4319
404,399566,Godzilla vs. Kong,en,"[28, 878, 53]",2021-03-24,79.689,7.7,9077
405,550,Fight Club,en,[18],1999-10-15,79.644,8.4,27231
406,10193,Toy Story 3,en,"[16, 10751, 35]",2010-06-16,79.614,7.8,13776
407,9732,The Lion King II: Simba's Pride,en,"[10751, 12, 16, 28]",1998-10-24,79.598,6.9,4130
408,120,The Lord of the Rings: The Fellowship of the Ring,en,"[12, 14, 28]",2001-12-18,79.572,8.4,23316
409,339964,Valerian and the City of a Thousand Planets,en,"[12, 878, 28]",2017-07-20,79.453,6.6,6984
410,1865,Pirates of the Caribbean: On Stranger Tides,en,"[12, 28, 14]",2011-05-15,79.259,6.5,13124
411,370663,Below Her Mouth,en,"[18, 10749]",2017-02-10,79.05,6.8,1063
412,1726,Iron Man,en,"[28, 878, 12]",2008-04-30,78.966,7.6,24871
413,1738,Next,en,"[28, 878, 53]",2007-04-25,78.943,6.1,2709
414,49530,In Time,en,"[28, 53, 878]",2011-10-27,78.925,7.0,10553
415,121,The Lord of the Rings: The Two Towers,en,"[12, 14, 28]",2002-12-18,78.858,8.4,20268
416,143310,Flower and Snake 4: White Uniform Rope Slave,ja,"[53, 18]",1986-12-06,78.496,6.0,18
417,512195,Red Notice,en,"[28, 35, 80]",2021-11-04,78.431,6.8,5134
418,305470,Power Rangers,en,"[28, 12, 878]",2017-03-23,78.144,6.3,4188
419,330457,Frozen II,en,"[10751, 16, 12, 35, 14]",2019-11-20,78.099,7.3,9059
420,18785,The Hangover,en,[35],2009-06-02,78.021,7.3,15808
421,280,Terminator 2: Judgment Day,en,"[28, 53, 878]",1991-07-03,78.001,8.1,11740
422,559,Spider-Man 3,en,"[14, 28, 12]",2007-05-01,77.978,6.4,13096
423,464052,Wonder Woman 1984,en,"[28, 12, 14]",2020-12-16,77.87,6.5,7833
424,1072371,Jules,en,"[878, 35, 18]",2023-08-10,77.798,7.8,61
425,899524,Golda,en,"[36, 18, 10752, 53]",2023-03-30,77.52,6.7,29
426,10020,Beauty and the Beast,en,"[10749, 10751, 16, 14]",1991-10-22,77.514,7.7,9255
427,205587,The Judge,en,[18],2014-10-08,77.256,7.3,3740
428,346364,It,en,"[27, 14]",2017-09-06,77.215,7.2,18016
429,333339,Ready Player One,en,"[12, 28, 878]",2018-03-28,77.167,7.6,14427
430,337404,Cruella,en,"[35, 80]",2021-05-26,77.118,8.1,8503
431,791295,Expiration Date,es,"[35, 10749]",2023-07-06,77.087,7.6,19
432,281338,War for the Planet of the Apes,en,"[18, 878, 10752]",2017-07-11,77.057,7.2,8028
433,753012,Outing 3,ko,"[18, 10749]",2020-09-25,76.941,0.0,0
434,58,Pirates of the Caribbean: Dead Man's Chest,en,"[12, 14, 28]",2006-07-06,76.674,7.3,14865
435,592695,Pleasure,sv,[18],2021-10-08,76.667,6.3,404
436,38757,Tangled,en,"[16, 10751]",2010-11-24,76.579,7.6,10537
437,717728,Jeepers Creepers: Reborn,en,"[27, 53, 9648]",2022-09-15,76.577,5.6,867
438,181812,Star Wars: The Rise of Skywalker,en,"[12, 28, 878]",2019-12-18,76.576,6.4,9046
439,39858,Entrails of a Beautiful Woman,ja,"[27, 878]",1986-09-23,76.489,4.8,21
440,1104771,My House,en,"[27, 9648, 53]",2023-03-07,76.487,5.3,28
441,105904,Naked Poison,cn,"[27, 53]",2000-09-23,76.349,5.7,9
442,50146,The Golden Lotus,zh,"[10749, 28, 18]",1974-01-17,76.123,8.0,40
443,336843,Maze Runner: The Death Cure,en,"[878, 28, 12, 53]",2018-01-10,76.044,7.1,7140
444,616747,Haunted Mansion,en,"[35, 14, 27]",2023-07-26,76.034,6.8,217
445,809,Shrek 2,en,"[16, 10751, 35, 14, 12]",2004-05-19,76.016,7.2,11323
446,1139979,The Wonderful World of Mickey Mouse: Steamboat Silly,en,[16],2023-07-28,75.943,7.2,13
447,406990,What Happened to Monday,en,"[878, 53, 18, 9648, 28]",2017-08-18,75.841,7.2,5687
448,242,The Godfather Part III,en,"[80, 18, 53]",1990-12-25,75.784,7.4,5622
449,338953,Fantastic Beasts: The Secrets of Dumbledore,en,"[14, 12, 10751]",2022-04-06,75.746,6.7,3814
450,253287,We'll Never Have Paris,en,"[35, 10749]",2014-10-01,75.516,4.9,93
451,263115,Logan,en,"[28, 18, 878]",2017-02-28,75.445,7.8,18112
452,1113448,Ehrengard: The Art of Seduction,da,"[10749, 35, 18]",2023-09-14,75.273,6.8,34
453,89,Indiana Jones and the Last Crusade,en,"[12, 28]",1989-05-24,75.258,7.8,9299
454,1109534,The Dive,en,[53],2023-08-24,75.121,6.3,38
455,335983,Venom,en,"[878, 28]",2018-09-28,74.934,6.8,14720
456,4232,Scream,en,"[80, 27, 9648]",1996-12-20,74.815,7.4,6179
457,60898,Erotic Ghost Story,cn,"[14, 18, 27]",1990-05-19,74.672,6.3,54
458,828373,Between Us,fr,[18],2023-07-12,74.222,6.1,57
459,270946,Penguins of Madagascar,en,"[10751, 16, 12, 35]",2014-11-22,74.203,6.5,3818
460,150689,Cinderella,en,"[10749, 14, 10751, 18]",2015-03-06,74.169,6.8,6677
461,459151,The Boss Baby: Family Business,en,"[16, 35, 12, 10751]",2021-07-01,74.165,7.4,2273
462,102382,The Amazing Spider-Man 2,en,"[28, 12, 14]",2014-04-16,74.102,6.5,12348
463,197640,Three Swedish Girls in Upper Bavaria,de,[35],1977-10-07,74.013,5.4,9
464,460458,Resident Evil: Welcome to Raccoon City,en,"[27, 878, 28]",2021-11-24,73.94,6.0,2175
465,379149,The Foreigner,en,"[28, 53]",2017-09-28,73.883,7.0,2386
466,11688,The Emperor's New Groove,en,"[12, 16, 35, 10751, 14]",2000-12-15,73.814,7.6,6109
467,787752,Fresh,en,"[27, 53]",2022-03-03,73.641,7.0,1279
468,957042,The Protector,en,"[53, 14]",2022-07-28,73.523,3.6,5
469,260514,Cars 3,en,"[16, 12, 35, 10751]",2017-06-15,73.461,6.9,5263
470,76163,The Expendables 2,en,"[28, 12, 53]",2012-08-08,73.2,6.3,6286
471,135397,Jurassic World,en,"[28, 12, 878, 53]",2015-06-06,72.894,6.7,19411
472,999644,You Are So Not Invited to My Bat Mitzvah,en,[35],2023-08-18,72.866,6.4,238
473,265712,Stand by Me Doraemon,ja,"[16, 10751, 878, 14]",2014-08-08,72.752,7.3,467
474,828898,The Venture Bros.: Radiant Is the Blood of the Baboon Heart,en,"[16, 28, 12, 878, 10770]",2023-07-21,72.667,7.1,56
475,40978,Emmanuelle 4,fr,"[18, 10749]",1984-02-15,72.585,4.7,46
476,987573,Believers,ja,[18],2022-07-08,72.467,6.7,3
477,11970,Hercules,en,"[16, 10751, 14, 12, 35, 10749]",1997-06-20,72.452,7.5,6821
478,77988,Chinese Grandma,ru,"[35, 18]",2010-08-26,72.214,4.7,9
479,137113,Edge of Tomorrow,en,"[28, 878]",2014-05-27,72.028,7.6,12824
480,244786,Whiplash,en,"[18, 10402]",2014-10-10,71.714,8.4,13886
481,620705,Crater,en,"[878, 28, 12, 10751]",2023-05-12,71.641,6.7,207
482,39323,Dragon Ball Z: Bardock - The Father of Goku,ja,"[16, 28, 878, 18, 14]",1990-10-17,71.638,7.5,585
483,9487,A Bug's Life,en,"[12, 16, 35, 10751]",1998-11-25,71.444,7.0,8540
484,1102551,Skinford: Death Sentence,en,"[53, 80]",2023-05-19,71.392,5.0,5
485,948713,The Last Kingdom: Seven Kings Must Die,en,"[28, 12, 10752]",2023-04-14,71.308,7.3,524
486,48860,I Miss Sonia Henie,sh,"[35, 18]",1971-01-20,71.308,5.8,17
487,1059638,Mr. Car and the Knights Templar,pl,"[12, 18, 10751]",2023-07-12,71.291,6.1,119
488,454626,Sonic the Hedgehog,en,"[28, 878, 35, 10751]",2020-02-12,71.253,7.3,8896
489,141052,Justice League,en,"[28, 12, 878]",2017-11-15,71.22,6.1,12261
490,297802,Aquaman,en,"[28, 12, 14]",2018-12-07,71.188,6.9,12963
491,967874,Father & Soldier,fr,"[18, 36, 10752]",2023-01-04,71.172,6.0,173
492,329505,Lola's Secret,it,"[18, 35]",1984-05-04,71.087,8.1,31
493,32657,Percy Jackson & the Olympians: The Lightning Thief,en,"[12, 14, 10751]",2010-02-01,71.01,6.2,6962
494,10192,Shrek Forever After,en,"[35, 12, 14, 16, 10751]",2010-05-16,70.979,6.4,6750
495,127585,X-Men: Days of Future Past,en,"[28, 12, 878]",2014-05-15,70.93,7.5,14430
496,10198,The Princess and the Frog,en,"[10749, 10751, 16]",2009-12-08,70.882,7.2,5062
497,718930,Bullet Train,en,"[28, 35, 53]",2022-08-03,70.688,7.5,4801
498,118,Charlie and the Chocolate Factory,en,"[12, 35, 10751, 14]",2005-07-13,70.686,7.0,13967
499,214756,Ted 2,en,"[35, 14]",2015-06-25,70.674,6.3,6889
500,197158,Porno,pt,[18],1981-01-01,70.62,4.6,58
501,11360,Dumbo,en,"[16, 10751]",1941-10-31,70.375,7.0,4590
502,993867,Eradication,en,"[27, 53]",2022-07-15,70.353,6.4,127
503,299537,Captain Marvel,en,"[28, 12, 878]",2019-03-06,70.232,6.8,14650
504,864168,Joy Ride,en,[35],2023-06-22,70.218,6.6,166
505,818647,Through My Window,es,"[18, 10749, 35]",2022-02-04,70.184,7.4,2751
506,497698,Black Widow,en,"[28, 12, 878]",2021-07-07,70.108,7.3,9294
507,119450,Dawn of the Planet of the Apes,en,"[878, 28, 18, 53]",2014-06-26,69.953,7.3,10320
508,988078,Through My Window: Across the Sea,es,"[10749, 18, 35]",2023-06-23,69.855,6.6,554
509,15590,The Prince & Me 2: The Royal Wedding,en,"[10749, 35, 10751]",2006-02-21,69.758,5.7,222
510,49046,All Quiet on the Western Front,de,"[18, 10752]",2022-10-07,69.744,7.8,3121
511,105,Back to the Future,en,"[12, 35, 878]",1985-07-03,69.622,8.3,18439
512,106,Predator,en,"[878, 28, 12, 53]",1987-06-12,69.416,7.5,7262
513,37135,Tarzan,en,"[10751, 12, 16, 18]",1999-06-18,69.388,7.4,6237
514,605886,To Catch a Killer,en,"[80, 53, 9648]",2023-04-06,69.374,7.0,525
515,638974,Murder Mystery 2,en,"[35, 80]",2023-03-28,69.287,6.5,1349
516,22620,Scooby-Doo! The Mystery Begins,en,"[9648, 35, 14]",2009-09-12,69.205,6.4,642
517,423204,Angel Has Fallen,en,"[28, 53]",2019-08-21,69.066,6.6,3171
518,341174,Fifty Shades Darker,en,"[18, 10749]",2017-02-08,68.975,6.5,7257
519,49013,Cars 2,en,"[16, 10751, 12, 35]",2011-06-11,68.887,6.1,7114
520,339403,Baby Driver,en,"[28, 80]",2017-06-28,68.818,7.5,14633
521,425,Ice Age,en,"[16, 35, 10751, 12]",2002-03-10,68.811,7.3,12295
522,76338,Thor: The Dark World,en,"[28, 12, 14]",2013-10-30,68.761,6.5,16355
523,631842,Knock at the Cabin,en,"[53, 9648, 27]",2023-02-01,68.724,6.4,1824
524,290098,The Handmaiden,ko,"[53, 18, 10749]",2016-06-01,68.694,8.2,3294
525,410119,Yu Pui Tsuen II,cn,"[18, 14, 10749]",1987-10-15,68.644,6.6,7
526,57158,The Hobbit: The Desolation of Smaug,en,"[14, 12, 28]",2013-12-11,68.509,7.6,12251
527,109418,Grown Ups 2,en,[35],2013-07-11,68.399,6.1,3919
528,4248,Scary Movie 2,en,[35],2001-07-04,68.334,5.8,4249
529,8681,Taken,en,"[28, 53]",2008-02-18,68.295,7.4,10429
530,385128,F9,en,"[28, 12, 80]",2021-05-19,68.073,7.1,6653
531,246355,Saw,en,"[80, 27, 53]",2003-01-01,68.057,7.0,502
532,406759,Moonfall,en,"[878, 12, 28]",2022-02-03,67.962,6.4,2647
533,87101,Terminator Genisys,en,"[878, 28, 53, 12]",2015-06-23,67.656,5.9,7869
534,168259,Furious 7,en,"[28, 53, 80]",2015-04-01,67.602,7.2,9984
535,303857,Dragon Ball Z: Resurrection 'F',ja,"[28, 16, 878]",2015-04-18,67.224,6.8,1702
536,59053,The Raffle,it,[18],1991-11-15,66.975,6.8,124
537,798286,Beau Is Afraid,en,"[35, 12, 14]",2023-04-14,66.972,6.8,523
538,315837,Ghost in the Shell,en,"[878, 18, 28]",2017-03-29,66.968,6.1,7580
539,526896,Morbius,en,"[28, 878, 14]",2022-03-30,66.84,6.1,3685
540,68721,Iron Man 3,en,"[28, 12, 878]",2013-04-18,66.708,6.9,21060
541,290271,"One Piece ""3D2Y"": Overcome Ace's Death! Luffy's Vow to his Friends",ja,"[16, 28, 12, 35, 14]",2014-12-31,66.693,7.0,141
542,783675,The First Slam Dunk,ja,"[16, 35, 18]",2022-12-03,66.604,7.7,186
543,736526,Troll,no,"[14, 28, 12]",2022-12-01,66.467,6.7,1493
544,11224,Cinderella,en,"[10751, 14, 16, 10749]",1950-02-22,66.458,7.0,6237
545,575322,Project Gemini,en,"[878, 27]",2022-01-06,66.439,5.9,363
546,50619,The Twilight Saga: Breaking Dawn - Part 1,en,"[12, 14, 10749]",2011-11-16,66.433,6.2,8226
547,980078,Winnie the Pooh: Blood and Honey,en,"[27, 53]",2023-01-27,66.342,5.5,833
548,12155,Alice in Wonderland,en,"[10751, 14, 12]",2010-03-03,66.288,6.6,13148
549,48650,Room in Rome,es,"[18, 10749]",2010-05-07,66.257,6.4,612
550,39108,Dragon Ball Z: Wrath of the Dragon,ja,"[16, 28, 878]",1995-07-15,66.103,7.2,627
551,869641,Vacation Friends 2,en,[35],2023-08-25,65.91,6.5,131
552,129,Spirited Away,ja,"[16, 10751, 14]",2001-07-20,65.823,8.5,14908
553,552688,The Mother,en,"[28, 53]",2023-05-04,65.778,6.8,998
554,1165095,Trapped in the Cabin,en,"[53, 27]",2023-08-13,65.754,5.6,4
555,47971,xXx: Return of Xander Cage,en,"[28, 12, 80]",2017-01-13,65.7,6.1,8540
556,389,12 Angry Men,en,[18],1957-04-10,65.664,8.5,7652
557,1070802,Confidential Informant,en,"[9648, 53, 28]",2023-06-27,65.621,6.4,89
558,527774,Raya and the Last Dragon,en,"[16, 10751, 14, 28, 12]",2021-03-03,65.614,7.9,6270
559,320288,Dark Phoenix,en,"[14, 878, 28, 12]",2019-06-05,65.495,6.0,5939
560,35,The Simpsons Movie,en,"[16, 35, 10751]",2007-07-25,65.433,7.0,7428
561,12,Finding Nemo,en,"[16, 10751]",2003-05-30,65.364,7.8,18058
562,10195,Thor,en,"[12, 14, 28]",2011-04-21,65.163,6.8,20020
563,724495,The Woman King,en,"[28, 18, 36]",2022-09-16,65.039,7.7,1721
564,60304,Hansel & Gretel: Witch Hunters,en,"[14, 27, 28]",2013-01-17,64.867,6.0,6322
565,1075335,Little Bone Lodge,en,"[27, 80, 53]",2023-03-11,64.861,7.5,192
566,399579,Alita: Battle Angel,en,"[28, 878, 12]",2019-01-31,64.683,7.2,8449
567,846433,The Enforcer,en,"[28, 80, 18, 53]",2022-09-22,64.606,7.2,342
568,407655,A Cinderella Story: If the Shoe Fits,en,"[35, 10751, 14, 10402]",2016-08-02,64.531,7.2,797
569,567610,American Outlaws,en,"[80, 18, 28]",2023-09-15,64.529,3.0,2
570,758009,Shotgun Wedding,en,"[28, 35, 10749]",2022-12-28,64.396,6.3,968
571,668482,Roald Dahl's Matilda the Musical,en,"[10751, 35, 14]",2022-11-25,64.263,6.8,635
572,211954,Instructions Not Included,es,"[35, 18]",2013-07-20,64.233,7.7,811
573,36419,After.Life,en,"[18, 27, 9648, 53]",2009-11-07,64.178,6.3,1013
574,406898,The Demon Wet Nurse,zh,[18],1992-03-12,64.13,6.4,4
575,476669,The King's Man,en,"[28, 12, 53]",2021-12-22,64.095,6.8,3931
576,6479,I Am Legend,en,"[18, 878, 53]",2007-12-12,64.087,7.2,14674
577,828899,Metalocalypse: Army of the Doomstar,en,"[16, 35, 10402]",2023-08-22,63.923,6.8,28
578,72190,World War Z,en,"[28, 18, 27, 878, 53]",2013-06-20,63.92,6.8,14405
579,166428,How to Train Your Dragon: The Hidden World,en,"[16, 10751, 12]",2019-01-03,63.867,7.8,5816
580,109428,Evil Dead,en,[27],2013-04-05,63.779,6.5,4225
581,1172029,Surviving my Quinceañera,es,[35],2023-09-21,63.611,5.5,2
582,259316,Fantastic Beasts and Where to Find Them,en,"[14, 12, 10751]",2016-11-16,63.498,7.3,17890
583,9072,Little Man,en,"[35, 80]",2006-08-31,63.485,5.9,1547
584,18,The Fifth Element,en,"[12, 14, 28, 53, 878]",1997-05-02,63.461,7.5,9946
585,467938,Revenge,fr,"[28, 53, 27]",2017-01-25,63.442,6.4,1566
586,451048,Jungle Cruise,en,"[28, 12, 14]",2021-07-28,63.427,7.4,5196
587,1013860,R.I.P.D. 2: Rise of the Damned,en,"[28, 35, 14, 80]",2022-11-15,63.316,6.5,518
588,857,Saving Private Ryan,en,"[18, 36, 10752]",1998-07-24,63.293,8.2,14654
589,408,Snow White and the Seven Dwarfs,en,"[14, 16, 10751]",1937-12-21,63.278,7.1,6838
590,520763,A Quiet Place Part II,en,"[878, 53, 27]",2021-05-21,63.211,7.5,5687
591,670,Oldboy,ko,"[18, 53, 9648, 28]",2003-11-21,63.182,8.3,7786
592,545609,Extraction,en,"[28, 53]",2020-04-24,62.992,7.4,5514
593,78,Blade Runner,en,"[878, 18, 53]",1982-06-25,62.985,7.9,12766
594,98,Gladiator,en,"[28, 18, 12]",2000-05-04,62.908,8.2,16959
595,87428,That's My Boy,en,[35],2012-06-14,62.878,5.8,1731
596,953,Madagascar,en,"[10751, 16, 12, 35]",2005-05-25,62.858,6.9,10102
597,680,Pulp Fiction,en,"[53, 80]",1994-09-10,62.744,8.5,25884
598,1130818,Sheroes,en,"[28, 35, 80, 12]",2023-06-23,62.702,6.5,93
599,615777,Babylon,en,"[18, 35]",2022-12-22,62.549,7.4,2238
600,557,Spider-Man,en,"[14, 28]",2002-05-01,62.516,7.3,17651
601,32516,The Forbidden Legend: Sex & Chopsticks 2,cn,"[35, 18, 10749]",2009-03-04,62.509,6.3,91
602,57214,Project X,en,[35],2012-03-01,62.491,6.8,5865
603,4488,Friday the 13th,en,[27],1980-05-09,62.49,6.4,2599
604,1091,The Thing,en,"[27, 9648, 878]",1982-06-25,62.475,8.0,6229
605,785084,The Whale,en,[18],2022-12-09,62.453,8.0,2901
606,1053017,Elvis the Pig,en,"[10751, 18]",2023-02-09,62.433,2.0,1
607,34433,Dragon Ball Z: Broly – The Legendary Super Saiyan,ja,"[16, 878, 28]",1993-03-06,62.291,7.2,797
608,958772,The Adventures of Peanut and Pig,en,[16],2022-04-04,62.184,5.0,1
609,1002125,Sea of Time,nl,[18],2022-09-21,62.175,7.7,9
610,752623,The Lost City,en,"[28, 12, 35]",2022-03-24,62.132,6.6,2959
611,10681,WALL·E,en,"[16, 10751, 878]",2008-06-22,62.098,8.1,17442
612,912022,El Ucumar,es,"[27, 14]",2022-11-17,62.007,2.0,1
613,338970,Tomb Raider,en,"[28, 12, 14]",2018-03-05,61.943,6.4,7315
614,345938,The Shack,en,"[18, 14]",2017-03-03,61.916,7.5,1963
615,405924,Janatha Garage,te,"[28, 18]",2016-09-01,61.834,7.3,30
616,101,Léon: The Professional,en,"[80, 18, 28]",1994-09-14,61.83,8.3,13646
617,420817,Aladdin,en,"[12, 14, 10749, 10751]",2019-05-22,61.787,7.1,9439
618,816904,Mummies,es,"[16, 35, 10751, 12, 14]",2023-01-05,61.722,7.2,371
619,190859,American Sniper,en,"[10752, 28]",2014-12-25,61.604,7.4,12103
620,1070777,One Day as a Lion,en,"[28, 53, 80]",2023-04-04,61.578,6.2,72
621,508943,Luca,en,"[16, 35, 14, 12, 10751]",2021-06-17,61.5,7.9,7618
622,316029,The Greatest Showman,en,[18],2017-12-20,61.456,7.9,8839
623,1153222,LEGO Disney Princess: The Castle Quest,en,[16],2023-08-18,61.414,6.9,19
624,642885,Hocus Pocus 2,en,"[14, 35, 10751]",2022-09-30,61.381,7.3,1456
625,9023,Spirit: Stallion of the Cimarron,en,"[16, 12, 35, 10751, 18]",2002-05-24,61.321,7.7,4236
626,68726,Pacific Rim,en,"[28, 878, 12]",2013-07-11,61.287,6.9,11565
627,1177954,Gammathu,te,[53],2023-09-15,61.25,0.0,0
628,657654,Senior Couple and Exchange Sex,ko,[10749],2019-12-23,61.147,3.0,2
629,1139819,Happy Ending,nl,"[10749, 35]",2023-09-01,60.989,5.6,40
630,774825,The Ice Age Adventures of Buck Wild,en,"[16, 35, 12, 10751]",2022-01-28,60.942,6.7,1558
631,1178076,Victoria's Secret: The Tour '23,en,[99],2023-09-26,60.901,0.0,0
632,1267,Meet the Robinsons,en,"[16, 35, 10751]",2007-03-23,60.873,6.9,2587
633,390043,The Hitman's Bodyguard,en,"[28, 35]",2017-08-16,60.78,6.9,5729
634,308531,Teenage Mutant Ninja Turtles: Out of the Shadows,en,"[28, 12, 35, 10751, 878]",2016-06-01,60.774,6.0,3246
635,1032194,The Blind,en,[18],2023-09-28,60.74,10.0,2
636,396535,Train to Busan,ko,"[27, 53, 28, 12]",2016-07-20,60.701,7.8,6689
637,396422,Annabelle: Creation,en,"[27, 9648, 53]",2017-08-03,60.67,6.6,5257
638,339846,Baywatch,en,"[35, 28, 80]",2017-05-25,60.572,6.1,7543
639,961323,Nimona,en,"[16, 14, 12, 35, 10751]",2023-06-23,60.524,8.0,511
640,810,Shrek the Third,en,"[14, 12, 16, 35, 10751]",2007-05-17,60.43,6.3,8318
641,210577,Gone Girl,en,"[9648, 53, 18]",2014-10-01,60.378,7.9,17376
642,899082,Harry Potter 20th Anniversary: Return to Hogwarts,en,[99],2022-01-01,60.298,7.3,3082
643,514207,Invasion,ru,"[878, 18, 28]",2020-01-01,60.244,6.9,728
644,875104,Ip Man: The Awakening,zh,"[28, 12, 36, 18]",2023-05-05,60.206,6.8,59
645,564,The Mummy,en,"[12, 28, 14]",1999-04-16,60.201,6.9,8326
646,14128,Cinderella II: Dreams Come True,en,"[10751, 16, 10749, 14]",2002-02-23,60.15,6.1,1331
647,76757,Jupiter Ascending,en,"[878, 14, 28]",2015-02-04,60.093,5.4,6351
648,404368,Ralph Breaks the Internet,en,"[10751, 16, 35, 12]",2018-11-20,60.007,7.2,6999
649,719410,Your Name Engraved Herein,zh,"[10749, 18]",2020-09-30,59.999,8.0,190
650,8355,Ice Age: Dawn of the Dinosaurs,en,"[16, 35, 10751, 12]",2009-06-26,59.983,6.7,7678
651,82023,Hotel Desire,de,"[18, 10749]",2011-12-07,59.904,6.0,97
652,1153366,Head to Head,ar,"[35, 53, 28]",2023-08-03,59.842,6.3,57
653,158852,Tomorrowland,en,"[12, 10751, 9648, 878]",2015-05-19,59.799,6.3,6590
654,960398,Nightmare Neighborhood Moms,en,"[10770, 9648, 53]",2022-04-08,59.762,7.0,5
655,45453,Raped by an Angel,cn,"[53, 80]",1993-05-27,59.581,5.2,23
656,62,2001: A Space Odyssey,en,"[878, 9648, 12]",1968-04-02,59.539,8.1,10572
657,550988,Free Guy,en,"[35, 12, 878]",2021-08-11,59.512,7.5,7654
658,5925,The Great Escape,en,"[12, 18, 36, 53, 10752]",1963-07-03,59.492,7.9,2275
659,80788,Beautiful Teacher in Torture Hell,ja,"[18, 53]",1985-12-14,59.485,5.6,21
660,637649,Wrath of Man,en,"[28, 12, 80, 53]",2021-04-22,59.457,7.7,4628
661,9806,The Incredibles,en,"[28, 12, 16, 10751]",2004-10-27,59.388,7.7,16583
662,56292,Mission: Impossible - Ghost Protocol,en,"[28, 53, 12]",2011-12-07,59.305,7.1,9214
663,50620,The Twilight Saga: Breaking Dawn - Part 2,en,"[12, 14, 18, 10749]",2012-11-13,59.298,6.5,8350
664,91314,Transformers: Age of Extinction,en,"[878, 28, 12]",2014-06-25,59.18,5.9,7579
665,387824,Mom's Friend,ko,"[18, 10749]",2015-08-20,59.117,6.6,8
666,45243,The Hangover Part II,en,[35],2011-05-25,59.036,6.5,9787
667,348893,Boyka: Undisputed IV,en,"[28, 18]",2016-08-01,58.995,7.1,1188
668,4258,Scary Movie 5,en,[35],2013-04-11,58.989,4.8,2607
669,70981,Prometheus,en,"[878, 12, 9648]",2012-05-30,58.97,6.5,11254
670,332562,A Star Is Born,en,"[10402, 18, 10749]",2018-10-03,58.904,7.5,11076
671,760741,Beast,en,"[53, 28, 27, 12]",2022-08-11,58.886,6.7,1258
672,9602,Coming to America,en,"[35, 10749]",1988-06-29,58.848,6.9,3947
673,1366,Rocky,en,"[18, 10749]",1976-11-21,58.82,7.8,7134
674,807,Se7en,en,"[80, 9648, 53]",1995-09-22,58.809,8.4,19395
675,87,Indiana Jones and the Temple of Doom,en,"[12, 28]",1984-05-23,58.696,7.3,8505
676,1155458,The Strange Case of a Claustrophobic Ghost,es,"[14, 10751, 27]",2023-07-21,58.56,7.5,34
